currency,date,decision_at,current_index,announced_index,effective_date,announced_effective_date,current_price,announced_price,source_max_received_at,availability_evidence
UZS,2022-02-22,2022-02-22T18:30:00+03:00,2995,2996,2022-02-22,2022-02-23,0.00708104,0.00741793,2022-02-22T18:00:00+03:00,calendar_assumed
AMD,2022-02-24,2022-02-24T18:30:00+03:00,2996,2997,2022-02-23,2022-02-25,0.16663799999999998,0.18110199999999999,2022-02-24T18:00:00+03:00,calendar_assumed
KGS,2022-02-24,2022-02-24T18:30:00+03:00,2996,2997,2022-02-23,2022-02-25,0.9480379999999999,1.02478,2022-02-24T18:00:00+03:00,calendar_assumed
KZT,2022-02-24,2022-02-24T18:30:00+03:00,2997,2998,2022-02-23,2022-02-25,0.18468099999999998,0.185306,2022-02-24T18:00:00+03:00,calendar_assumed
TJS,2022-02-24,2022-02-24T18:30:00+03:00,2996,2997,2022-02-23,2022-02-25,7.126220000000001,7.70304,2022-02-24T18:00:00+03:00,calendar_assumed
UZS,2022-02-24,2022-02-24T18:30:00+03:00,2996,2997,2022-02-23,2022-02-25,0.00741793,0.00801905,2022-02-24T18:00:00+03:00,calendar_assumed
AMD,2022-02-25,2022-02-25T18:30:00+03:00,2997,2998,2022-02-25,2022-02-26,0.18110199999999999,0.174059,2022-02-25T18:00:00+03:00,calendar_assumed
KGS,2022-02-25,2022-02-25T18:30:00+03:00,2997,2998,2022-02-25,2022-02-26,1.02478,0.984926,2022-02-25T18:00:00+03:00,calendar_assumed
KZT,2022-02-25,2022-02-25T18:30:00+03:00,2998,2999,2022-02-25,2022-02-26,0.185306,0.18001899999999998,2022-02-25T18:00:00+03:00,calendar_assumed
TJS,2022-02-25,2022-02-25T18:30:00+03:00,2997,2998,2022-02-25,2022-02-26,7.70304,7.394,2022-02-25T18:00:00+03:00,calendar_assumed
UZS,2022-02-25,2022-02-25T18:30:00+03:00,2997,2998,2022-02-25,2022-02-26,0.00801905,0.00770723,2022-02-25T18:00:00+03:00,calendar_assumed
AMD,2022-02-28,2022-02-28T18:30:00+03:00,2998,2999,2022-02-26,2022-03-01,0.174059,0.19524,2022-02-28T18:00:00+03:00,calendar_assumed
KGS,2022-02-28,2022-02-28T18:30:00+03:00,2998,2999,2022-02-26,2022-03-01,0.984926,1.10069,2022-02-28T18:00:00+03:00,calendar_assumed
KZT,2022-02-28,2022-02-28T18:30:00+03:00,2999,3000,2022-02-26,2022-03-01,0.18001899999999998,0.188393,2022-02-28T18:00:00+03:00,calendar_assumed
TJS,2022-02-28,2022-02-28T18:30:00+03:00,2998,2999,2022-02-26,2022-03-01,7.394,8.28688,2022-02-28T18:00:00+03:00,calendar_assumed
UZS,2022-02-28,2022-02-28T18:30:00+03:00,2998,2999,2022-02-26,2022-03-01,0.00770723,0.00863067,2022-02-28T18:00:00+03:00,calendar_assumed
AMD,2022-03-01,2022-03-01T18:30:00+03:00,2999,3000,2022-03-01,2022-03-02,0.19524,0.188196,2022-03-01T18:00:00+03:00,calendar_assumed
KGS,2022-03-01,2022-03-01T18:30:00+03:00,2999,3000,2022-03-01,2022-03-02,1.10069,1.0793599999999999,2022-03-01T18:00:00+03:00,calendar_assumed
KZT,2022-03-01,2022-03-01T18:30:00+03:00,3000,3001,2022-03-01,2022-03-02,0.188393,0.18662099999999998,2022-03-01T18:00:00+03:00,calendar_assumed
TJS,2022-03-01,2022-03-01T18:30:00+03:00,2999,3000,2022-03-01,2022-03-02,8.28688,8.12988,2022-03-01T18:00:00+03:00,calendar_assumed
UZS,2022-03-01,2022-03-01T18:30:00+03:00,2999,3000,2022-03-01,2022-03-02,0.00863067,0.0084384,2022-03-01T18:00:00+03:00,calendar_assumed
AMD,2022-03-02,2022-03-02T18:30:00+03:00,3000,3001,2022-03-02,2022-03-03,0.188196,0.211143,2022-03-02T18:00:00+03:00,calendar_assumed
KGS,2022-03-02,2022-03-02T18:30:00+03:00,3000,3001,2022-03-02,2022-03-03,1.0793599999999999,1.0873599999999999,2022-03-02T18:00:00+03:00,calendar_assumed
KZT,2022-03-02,2022-03-02T18:30:00+03:00,3001,3002,2022-03-02,2022-03-03,0.18662099999999998,0.209806,2022-03-02T18:00:00+03:00,calendar_assumed
TJS,2022-03-02,2022-03-02T18:30:00+03:00,3000,3001,2022-03-02,2022-03-03,8.12988,9.13705,2022-03-02T18:00:00+03:00,calendar_assumed
UZS,2022-03-02,2022-03-02T18:30:00+03:00,3000,3001,2022-03-02,2022-03-03,0.0084384,0.0094964,2022-03-02T18:00:00+03:00,calendar_assumed
AMD,2022-03-03,2022-03-03T18:30:00+03:00,3001,3002,2022-03-03,2022-03-04,0.211143,0.227494,2022-03-03T18:00:00+03:00,calendar_assumed
KGS,2022-03-03,2022-03-03T18:30:00+03:00,3001,3002,2022-03-03,2022-03-04,1.0873599999999999,1.1680199999999998,2022-03-03T18:00:00+03:00,calendar_assumed
KZT,2022-03-03,2022-03-03T18:30:00+03:00,3002,3003,2022-03-03,2022-03-04,0.209806,0.225809,2022-03-03T18:00:00+03:00,calendar_assumed
TJS,2022-03-03,2022-03-03T18:30:00+03:00,3001,3002,2022-03-03,2022-03-04,9.13705,9.90309,2022-03-03T18:00:00+03:00,calendar_assumed
UZS,2022-03-03,2022-03-03T18:30:00+03:00,3001,3002,2022-03-03,2022-03-04,0.0094964,0.0102643,2022-03-03T18:00:00+03:00,calendar_assumed
AMD,2022-03-04,2022-03-04T18:30:00+03:00,3002,3003,2022-03-04,2022-03-05,0.227494,0.210112,2022-03-04T18:00:00+03:00,calendar_assumed
KGS,2022-03-04,2022-03-04T18:30:00+03:00,3002,3003,2022-03-04,2022-03-05,1.1680199999999998,1.0946500000000001,2022-03-04T18:00:00+03:00,calendar_assumed
KZT,2022-03-04,2022-03-04T18:30:00+03:00,3003,3004,2022-03-04,2022-03-05,0.225809,0.210524,2022-03-04T18:00:00+03:00,calendar_assumed
TJS,2022-03-04,2022-03-04T18:30:00+03:00,3002,3003,2022-03-04,2022-03-05,9.90309,9.36393,2022-03-04T18:00:00+03:00,calendar_assumed
UZS,2022-03-04,2022-03-04T18:30:00+03:00,3002,3003,2022-03-04,2022-03-05,0.0102643,0.00970734,2022-03-04T18:00:00+03:00,calendar_assumed
AMD,2022-03-05,2022-03-05T18:30:00+03:00,3003,3004,2022-03-05,2022-03-06,0.210112,0.21032900000000002,2022-03-05T18:00:00+03:00,calendar_assumed
KGS,2022-03-05,2022-03-05T18:30:00+03:00,3003,3004,2022-03-05,2022-03-06,1.0946500000000001,1.08333,2022-03-05T18:00:00+03:00,calendar_assumed
KZT,2022-03-05,2022-03-05T18:30:00+03:00,3004,3005,2022-03-05,2022-03-06,0.210524,0.207345,2022-03-05T18:00:00+03:00,calendar_assumed
TJS,2022-03-05,2022-03-05T18:30:00+03:00,3003,3004,2022-03-05,2022-03-06,9.36393,9.36393,2022-03-05T18:00:00+03:00,calendar_assumed
UZS,2022-03-05,2022-03-05T18:30:00+03:00,3003,3004,2022-03-05,2022-03-06,0.00970734,0.00969828,2022-03-05T18:00:00+03:00,calendar_assumed
AMD,2022-03-09,2022-03-09T18:30:00+03:00,3004,3005,2022-03-06,2022-03-10,0.21032900000000002,0.227537,2022-03-09T18:00:00+03:00,calendar_assumed
KGS,2022-03-09,2022-03-09T18:30:00+03:00,3004,3005,2022-03-06,2022-03-10,1.08333,1.18824,2022-03-09T18:00:00+03:00,calendar_assumed
KZT,2022-03-09,2022-03-09T18:30:00+03:00,3005,3006,2022-03-06,2022-03-10,0.207345,0.230647,2022-03-09T18:00:00+03:00,calendar_assumed
TJS,2022-03-09,2022-03-09T18:30:00+03:00,3004,3005,2022-03-06,2022-03-10,9.36393,8.929590000000001,2022-03-09T18:00:00+03:00,calendar_assumed
UZS,2022-03-09,2022-03-09T18:30:00+03:00,3004,3005,2022-03-06,2022-03-10,0.00969828,0.0106526,2022-03-09T18:00:00+03:00,calendar_assumed
AMD,2022-03-10,2022-03-10T18:30:00+03:00,3005,3006,2022-03-10,2022-03-11,0.227537,0.23362,2022-03-10T18:00:00+03:00,calendar_assumed
KGS,2022-03-10,2022-03-10T18:30:00+03:00,3005,3006,2022-03-10,2022-03-11,1.18824,1.23281,2022-03-10T18:00:00+03:00,calendar_assumed
KZT,2022-03-10,2022-03-10T18:30:00+03:00,3006,3007,2022-03-10,2022-03-11,0.230647,0.23148800000000003,2022-03-10T18:00:00+03:00,calendar_assumed
TJS,2022-03-10,2022-03-10T18:30:00+03:00,3005,3006,2022-03-10,2022-03-11,8.929590000000001,10.6719,2022-03-10T18:00:00+03:00,calendar_assumed
UZS,2022-03-10,2022-03-10T18:30:00+03:00,3005,3006,2022-03-10,2022-03-11,0.0106526,0.0110589,2022-03-10T18:00:00+03:00,calendar_assumed
AMD,2022-03-11,2022-03-11T18:30:00+03:00,3006,3007,2022-03-11,2022-03-12,0.23362,0.225229,2022-03-11T18:00:00+03:00,calendar_assumed
KGS,2022-03-11,2022-03-11T18:30:00+03:00,3006,3007,2022-03-11,2022-03-12,1.23281,1.19527,2022-03-11T18:00:00+03:00,calendar_assumed
KZT,2022-03-11,2022-03-11T18:30:00+03:00,3007,3008,2022-03-11,2022-03-12,0.23148800000000003,0.228376,2022-03-11T18:00:00+03:00,calendar_assumed
TJS,2022-03-11,2022-03-11T18:30:00+03:00,3006,3007,2022-03-11,2022-03-12,10.6719,10.3551,2022-03-11T18:00:00+03:00,calendar_assumed
UZS,2022-03-11,2022-03-11T18:30:00+03:00,3006,3007,2022-03-11,2022-03-12,0.0110589,0.0107062,2022-03-11T18:00:00+03:00,calendar_assumed
AMD,2022-03-14,2022-03-14T18:30:00+03:00,3007,3008,2022-03-12,2022-03-15,0.225229,0.223221,2022-03-14T18:00:00+03:00,calendar_assumed
KGS,2022-03-14,2022-03-14T18:30:00+03:00,3007,3008,2022-03-12,2022-03-15,1.19527,1.1030900000000001,2022-03-14T18:00:00+03:00,calendar_assumed
KZT,2022-03-14,2022-03-14T18:30:00+03:00,3008,3009,2022-03-12,2022-03-15,0.228376,0.22490300000000002,2022-03-14T18:00:00+03:00,calendar_assumed
TJS,2022-03-14,2022-03-14T18:30:00+03:00,3007,3008,2022-03-12,2022-03-15,10.3551,9.50614,2022-03-14T18:00:00+03:00,calendar_assumed
UZS,2022-03-14,2022-03-14T18:30:00+03:00,3007,3008,2022-03-12,2022-03-15,0.0107062,0.0105423,2022-03-14T18:00:00+03:00,calendar_assumed
AMD,2022-03-15,2022-03-15T18:30:00+03:00,3008,3009,2022-03-15,2022-03-16,0.223221,0.224085,2022-03-15T18:00:00+03:00,calendar_assumed
KGS,2022-03-15,2022-03-15T18:30:00+03:00,3008,3009,2022-03-15,2022-03-16,1.1030900000000001,1.08235,2022-03-15T18:00:00+03:00,calendar_assumed
KZT,2022-03-15,2022-03-15T18:30:00+03:00,3009,3010,2022-03-15,2022-03-16,0.22490300000000002,0.217075,2022-03-15T18:00:00+03:00,calendar_assumed
TJS,2022-03-15,2022-03-15T18:30:00+03:00,3008,3009,2022-03-15,2022-03-16,9.50614,9.891070000000001,2022-03-15T18:00:00+03:00,calendar_assumed
UZS,2022-03-15,2022-03-15T18:30:00+03:00,3008,3009,2022-03-15,2022-03-16,0.0105423,0.0101649,2022-03-15T18:00:00+03:00,calendar_assumed
AMD,2022-03-16,2022-03-16T18:30:00+03:00,3009,3010,2022-03-16,2022-03-17,0.224085,0.22071000000000002,2022-03-16T18:00:00+03:00,calendar_assumed
KGS,2022-03-16,2022-03-16T18:30:00+03:00,3009,3010,2022-03-16,2022-03-17,1.08235,1.03915,2022-03-16T18:00:00+03:00,calendar_assumed
KZT,2022-03-16,2022-03-16T18:30:00+03:00,3010,3011,2022-03-16,2022-03-17,0.217075,0.21200600000000003,2022-03-16T18:00:00+03:00,calendar_assumed
TJS,2022-03-16,2022-03-16T18:30:00+03:00,3009,3010,2022-03-16,2022-03-17,9.891070000000001,8.91262,2022-03-16T18:00:00+03:00,calendar_assumed
UZS,2022-03-16,2022-03-16T18:30:00+03:00,3009,3010,2022-03-16,2022-03-17,0.0101649,0.00985216,2022-03-16T18:00:00+03:00,calendar_assumed
AMD,2022-03-17,2022-03-17T18:30:00+03:00,3010,3011,2022-03-17,2022-03-18,0.22071000000000002,0.215142,2022-03-17T18:00:00+03:00,calendar_assumed
KGS,2022-03-17,2022-03-17T18:30:00+03:00,3010,3011,2022-03-17,2022-03-18,1.03915,1.00406,2022-03-17T18:00:00+03:00,calendar_assumed
KZT,2022-03-17,2022-03-17T18:30:00+03:00,3011,3012,2022-03-17,2022-03-18,0.21200600000000003,0.20614100000000002,2022-03-17T18:00:00+03:00,calendar_assumed
TJS,2022-03-17,2022-03-17T18:30:00+03:00,3010,3011,2022-03-17,2022-03-18,8.91262,9.1432,2022-03-17T18:00:00+03:00,calendar_assumed
UZS,2022-03-17,2022-03-17T18:30:00+03:00,3010,3011,2022-03-17,2022-03-18,0.00985216,0.0092535,2022-03-17T18:00:00+03:00,calendar_assumed
AMD,2022-03-18,2022-03-18T18:30:00+03:00,3011,3012,2022-03-18,2022-03-19,0.215142,0.21277100000000002,2022-03-18T18:00:00+03:00,calendar_assumed
KGS,2022-03-18,2022-03-18T18:30:00+03:00,3011,3012,2022-03-18,2022-03-19,1.00406,1.00979,2022-03-18T18:00:00+03:00,calendar_assumed
KZT,2022-03-18,2022-03-18T18:30:00+03:00,3012,3013,2022-03-18,2022-03-19,0.20614100000000002,0.204893,2022-03-18T18:00:00+03:00,calendar_assumed
TJS,2022-03-18,2022-03-18T18:30:00+03:00,3011,3012,2022-03-18,2022-03-19,9.1432,8.90209,2022-03-18T18:00:00+03:00,calendar_assumed
UZS,2022-03-18,2022-03-18T18:30:00+03:00,3011,3012,2022-03-18,2022-03-19,0.0092535,0.00917873,2022-03-18T18:00:00+03:00,calendar_assumed
AMD,2022-03-21,2022-03-21T18:30:00+03:00,3012,3013,2022-03-19,2022-03-22,0.21277100000000002,0.21401900000000001,2022-03-21T18:00:00+03:00,calendar_assumed
KGS,2022-03-21,2022-03-21T18:30:00+03:00,3012,3013,2022-03-19,2022-03-22,1.00979,1.01687,2022-03-21T18:00:00+03:00,calendar_assumed
KZT,2022-03-21,2022-03-21T18:30:00+03:00,3013,3014,2022-03-19,2022-03-22,0.204893,0.206331,2022-03-21T18:00:00+03:00,calendar_assumed
TJS,2022-03-21,2022-03-21T18:30:00+03:00,3012,3013,2022-03-19,2022-03-22,8.90209,8.96456,2022-03-21T18:00:00+03:00,calendar_assumed
UZS,2022-03-21,2022-03-21T18:30:00+03:00,3012,3013,2022-03-19,2022-03-22,0.00917873,0.0091105,2022-03-21T18:00:00+03:00,calendar_assumed
AMD,2022-03-22,2022-03-22T18:30:00+03:00,3013,3014,2022-03-22,2022-03-23,0.21401900000000001,0.21287199999999998,2022-03-22T18:00:00+03:00,calendar_assumed
KGS,2022-03-22,2022-03-22T18:30:00+03:00,3013,3014,2022-03-22,2022-03-23,1.01687,1.02599,2022-03-22T18:00:00+03:00,calendar_assumed
KZT,2022-03-22,2022-03-22T18:30:00+03:00,3014,3015,2022-03-22,2022-03-23,0.206331,0.205133,2022-03-22T18:00:00+03:00,calendar_assumed
TJS,2022-03-22,2022-03-22T18:30:00+03:00,3013,3014,2022-03-22,2022-03-23,8.96456,8.91648,2022-03-22T18:00:00+03:00,calendar_assumed
UZS,2022-03-22,2022-03-22T18:30:00+03:00,3013,3014,2022-03-22,2022-03-23,0.0091105,0.00902096,2022-03-22T18:00:00+03:00,calendar_assumed
AMD,2022-03-23,2022-03-23T18:30:00+03:00,3014,3015,2022-03-23,2022-03-24,0.21287199999999998,0.210442,2022-03-23T18:00:00+03:00,calendar_assumed
KGS,2022-03-23,2022-03-23T18:30:00+03:00,3014,3015,2022-03-23,2022-03-24,1.02599,1.0191599999999998,2022-03-23T18:00:00+03:00,calendar_assumed
KZT,2022-03-23,2022-03-23T18:30:00+03:00,3015,3016,2022-03-23,2022-03-24,0.205133,0.203014,2022-03-23T18:00:00+03:00,calendar_assumed
TJS,2022-03-23,2022-03-23T18:30:00+03:00,3014,3015,2022-03-23,2022-03-24,8.91648,8.5233,2022-03-23T18:00:00+03:00,calendar_assumed
UZS,2022-03-23,2022-03-23T18:30:00+03:00,3014,3015,2022-03-23,2022-03-24,0.00902096,0.00894243,2022-03-23T18:00:00+03:00,calendar_assumed
AMD,2022-03-24,2022-03-24T18:30:00+03:00,3015,3016,2022-03-24,2022-03-25,0.210442,0.19572,2022-03-24T18:00:00+03:00,calendar_assumed
KGS,2022-03-24,2022-03-24T18:30:00+03:00,3015,3016,2022-03-24,2022-03-25,1.0191599999999998,0.971747,2022-03-24T18:00:00+03:00,calendar_assumed
KZT,2022-03-24,2022-03-24T18:30:00+03:00,3016,3017,2022-03-24,2022-03-25,0.203014,0.194515,2022-03-24T18:00:00+03:00,calendar_assumed
TJS,2022-03-24,2022-03-24T18:30:00+03:00,3015,3016,2022-03-24,2022-03-25,8.5233,7.935370000000001,2022-03-24T18:00:00+03:00,calendar_assumed
UZS,2022-03-24,2022-03-24T18:30:00+03:00,3015,3016,2022-03-24,2022-03-25,0.00894243,0.0083391,2022-03-24T18:00:00+03:00,calendar_assumed
AMD,2022-03-25,2022-03-25T18:30:00+03:00,3016,3017,2022-03-25,2022-03-26,0.19572,0.194805,2022-03-25T18:00:00+03:00,calendar_assumed
KGS,2022-03-25,2022-03-25T18:30:00+03:00,3016,3017,2022-03-25,2022-03-26,0.971747,0.9651090000000001,2022-03-25T18:00:00+03:00,calendar_assumed
KZT,2022-03-25,2022-03-25T18:30:00+03:00,3017,3018,2022-03-25,2022-03-26,0.194515,0.193977,2022-03-25T18:00:00+03:00,calendar_assumed
TJS,2022-03-25,2022-03-25T18:30:00+03:00,3016,3017,2022-03-25,2022-03-26,7.935370000000001,7.63517,2022-03-25T18:00:00+03:00,calendar_assumed
UZS,2022-03-25,2022-03-25T18:30:00+03:00,3016,3017,2022-03-25,2022-03-26,0.0083391,0.00832809,2022-03-25T18:00:00+03:00,calendar_assumed
AMD,2022-03-28,2022-03-28T18:30:00+03:00,3017,3018,2022-03-26,2022-03-29,0.194805,0.19125,2022-03-28T18:00:00+03:00,calendar_assumed
KGS,2022-03-28,2022-03-28T18:30:00+03:00,3017,3018,2022-03-26,2022-03-29,0.9651090000000001,0.950403,2022-03-28T18:00:00+03:00,calendar_assumed
KZT,2022-03-28,2022-03-28T18:30:00+03:00,3018,3019,2022-03-26,2022-03-29,0.193977,0.194731,2022-03-28T18:00:00+03:00,calendar_assumed
TJS,2022-03-28,2022-03-28T18:30:00+03:00,3017,3018,2022-03-26,2022-03-29,7.63517,8.02849,2022-03-28T18:00:00+03:00,calendar_assumed
UZS,2022-03-28,2022-03-28T18:30:00+03:00,3017,3018,2022-03-26,2022-03-29,0.00832809,0.0081619,2022-03-28T18:00:00+03:00,calendar_assumed
AMD,2022-03-29,2022-03-29T18:30:00+03:00,3018,3019,2022-03-29,2022-03-30,0.19125,0.176948,2022-03-29T18:00:00+03:00,calendar_assumed
KGS,2022-03-29,2022-03-29T18:30:00+03:00,3018,3019,2022-03-29,2022-03-30,0.950403,0.903741,2022-03-29T18:00:00+03:00,calendar_assumed
KZT,2022-03-29,2022-03-29T18:30:00+03:00,3019,3020,2022-03-29,2022-03-30,0.194731,0.18476299999999998,2022-03-29T18:00:00+03:00,calendar_assumed
TJS,2022-03-29,2022-03-29T18:30:00+03:00,3018,3019,2022-03-29,2022-03-30,8.02849,7.13205,2022-03-29T18:00:00+03:00,calendar_assumed
UZS,2022-03-29,2022-03-29T18:30:00+03:00,3018,3019,2022-03-29,2022-03-30,0.0081619,0.00752379,2022-03-29T18:00:00+03:00,calendar_assumed
AMD,2022-03-30,2022-03-30T18:30:00+03:00,3019,3020,2022-03-30,2022-03-31,0.176948,0.17319299999999999,2022-03-30T18:00:00+03:00,calendar_assumed
KGS,2022-03-30,2022-03-30T18:30:00+03:00,3019,3020,2022-03-30,2022-03-31,0.903741,0.880706,2022-03-30T18:00:00+03:00,calendar_assumed
KZT,2022-03-30,2022-03-30T18:30:00+03:00,3020,3021,2022-03-30,2022-03-31,0.18476299999999998,0.180649,2022-03-30T18:00:00+03:00,calendar_assumed
TJS,2022-03-30,2022-03-30T18:30:00+03:00,3019,3020,2022-03-30,2022-03-31,7.13205,7.46031,2022-03-30T18:00:00+03:00,calendar_assumed
UZS,2022-03-30,2022-03-30T18:30:00+03:00,3019,3020,2022-03-30,2022-03-31,0.00752379,0.00754671,2022-03-30T18:00:00+03:00,calendar_assumed
AMD,2022-03-31,2022-03-31T18:30:00+03:00,3020,3021,2022-03-31,2022-04-01,0.17319299999999999,0.17231100000000002,2022-03-31T18:00:00+03:00,calendar_assumed
KGS,2022-03-31,2022-03-31T18:30:00+03:00,3020,3021,2022-03-31,2022-04-01,0.880706,0.8736320000000001,2022-03-31T18:00:00+03:00,calendar_assumed
KZT,2022-03-31,2022-03-31T18:30:00+03:00,3021,3022,2022-03-31,2022-04-01,0.180649,0.177349,2022-03-31T18:00:00+03:00,calendar_assumed
TJS,2022-03-31,2022-03-31T18:30:00+03:00,3020,3021,2022-03-31,2022-04-01,7.46031,6.435930000000001,2022-03-31T18:00:00+03:00,calendar_assumed
UZS,2022-03-31,2022-03-31T18:30:00+03:00,3020,3021,2022-03-31,2022-04-01,0.00754671,0.0074902400000000004,2022-03-31T18:00:00+03:00,calendar_assumed
AMD,2022-04-01,2022-04-01T18:30:00+03:00,3021,3022,2022-04-01,2022-04-02,0.17231100000000002,0.17297200000000001,2022-04-01T18:00:00+03:00,calendar_assumed
KGS,2022-04-01,2022-04-01T18:30:00+03:00,3021,3022,2022-04-01,2022-04-02,0.8736320000000001,0.970099,2022-04-01T18:00:00+03:00,calendar_assumed
KZT,2022-04-01,2022-04-01T18:30:00+03:00,3022,3023,2022-04-01,2022-04-02,0.177349,0.175449,2022-04-01T18:00:00+03:00,calendar_assumed
TJS,2022-04-01,2022-04-01T18:30:00+03:00,3021,3022,2022-04-01,2022-04-02,6.435930000000001,6.44007,2022-04-01T18:00:00+03:00,calendar_assumed
UZS,2022-04-01,2022-04-01T18:30:00+03:00,3021,3022,2022-04-01,2022-04-02,0.0074902400000000004,0.00731867,2022-04-01T18:00:00+03:00,calendar_assumed
AMD,2022-04-04,2022-04-04T18:30:00+03:00,3022,3023,2022-04-02,2022-04-05,0.17297200000000001,0.173017,2022-04-04T18:00:00+03:00,calendar_assumed
KGS,2022-04-04,2022-04-04T18:30:00+03:00,3022,3023,2022-04-02,2022-04-05,0.970099,0.974658,2022-04-04T18:00:00+03:00,calendar_assumed
KZT,2022-04-04,2022-04-04T18:30:00+03:00,3023,3024,2022-04-02,2022-04-05,0.175449,0.176894,2022-04-04T18:00:00+03:00,calendar_assumed
TJS,2022-04-04,2022-04-04T18:30:00+03:00,3022,3023,2022-04-02,2022-04-05,6.44007,6.68746,2022-04-04T18:00:00+03:00,calendar_assumed
UZS,2022-04-04,2022-04-04T18:30:00+03:00,3022,3023,2022-04-02,2022-04-05,0.00731867,0.00732977,2022-04-04T18:00:00+03:00,calendar_assumed
AMD,2022-04-05,2022-04-05T18:30:00+03:00,3023,3024,2022-04-05,2022-04-06,0.173017,0.173077,2022-04-05T18:00:00+03:00,calendar_assumed
KGS,2022-04-05,2022-04-05T18:30:00+03:00,3023,3024,2022-04-05,2022-04-06,0.974658,0.972602,2022-04-05T18:00:00+03:00,calendar_assumed
KZT,2022-04-05,2022-04-05T18:30:00+03:00,3024,3025,2022-04-05,2022-04-06,0.176894,0.176309,2022-04-05T18:00:00+03:00,calendar_assumed
TJS,2022-04-05,2022-04-05T18:30:00+03:00,3023,3024,2022-04-05,2022-04-06,6.68746,6.66816,2022-04-05T18:00:00+03:00,calendar_assumed
UZS,2022-04-05,2022-04-05T18:30:00+03:00,3023,3024,2022-04-05,2022-04-06,0.00732977,0.00730613,2022-04-05T18:00:00+03:00,calendar_assumed
AMD,2022-04-06,2022-04-06T18:30:00+03:00,3024,3025,2022-04-06,2022-04-07,0.173077,0.172298,2022-04-06T18:00:00+03:00,calendar_assumed
KGS,2022-04-06,2022-04-06T18:30:00+03:00,3024,3025,2022-04-06,2022-04-07,0.972602,0.908094,2022-04-06T18:00:00+03:00,calendar_assumed
KZT,2022-04-06,2022-04-06T18:30:00+03:00,3025,3026,2022-04-06,2022-04-07,0.176309,0.178428,2022-04-06T18:00:00+03:00,calendar_assumed
TJS,2022-04-06,2022-04-06T18:30:00+03:00,3024,3025,2022-04-06,2022-04-07,6.66816,6.6076999999999995,2022-04-06T18:00:00+03:00,calendar_assumed
UZS,2022-04-06,2022-04-06T18:30:00+03:00,3024,3025,2022-04-06,2022-04-07,0.00730613,0.00725478,2022-04-06T18:00:00+03:00,calendar_assumed
AMD,2022-04-07,2022-04-07T18:30:00+03:00,3025,3026,2022-04-07,2022-04-08,0.172298,0.15989,2022-04-07T18:00:00+03:00,calendar_assumed
KGS,2022-04-07,2022-04-07T18:30:00+03:00,3025,3026,2022-04-07,2022-04-08,0.908094,0.838373,2022-04-07T18:00:00+03:00,calendar_assumed
KZT,2022-04-07,2022-04-07T18:30:00+03:00,3026,3027,2022-04-07,2022-04-08,0.178428,0.16497499999999998,2022-04-07T18:00:00+03:00,calendar_assumed
TJS,2022-04-07,2022-04-07T18:30:00+03:00,3025,3026,2022-04-07,2022-04-08,6.6076999999999995,6.1003799999999995,2022-04-07T18:00:00+03:00,calendar_assumed
UZS,2022-04-07,2022-04-07T18:30:00+03:00,3025,3026,2022-04-07,2022-04-08,0.00725478,0.00670633,2022-04-07T18:00:00+03:00,calendar_assumed
AMD,2022-04-08,2022-04-08T18:30:00+03:00,3026,3027,2022-04-08,2022-04-09,0.15989,0.157351,2022-04-08T18:00:00+03:00,calendar_assumed
KGS,2022-04-08,2022-04-08T18:30:00+03:00,3026,3027,2022-04-08,2022-04-09,0.838373,0.8077540000000001,2022-04-08T18:00:00+03:00,calendar_assumed
KZT,2022-04-08,2022-04-08T18:30:00+03:00,3027,3028,2022-04-08,2022-04-09,0.16497499999999998,0.163118,2022-04-08T18:00:00+03:00,calendar_assumed
TJS,2022-04-08,2022-04-08T18:30:00+03:00,3026,3027,2022-04-08,2022-04-09,6.1003799999999995,5.98801,2022-04-08T18:00:00+03:00,calendar_assumed
UZS,2022-04-08,2022-04-08T18:30:00+03:00,3026,3027,2022-04-08,2022-04-09,0.00670633,0.00658746,2022-04-08T18:00:00+03:00,calendar_assumed
AMD,2022-04-11,2022-04-11T18:30:00+03:00,3027,3028,2022-04-09,2022-04-12,0.157351,0.166708,2022-04-11T18:00:00+03:00,calendar_assumed
KGS,2022-04-11,2022-04-11T18:30:00+03:00,3027,3028,2022-04-09,2022-04-12,0.8077540000000001,0.9189350000000001,2022-04-11T18:00:00+03:00,calendar_assumed
KZT,2022-04-11,2022-04-11T18:30:00+03:00,3028,3029,2022-04-09,2022-04-12,0.163118,0.177134,2022-04-11T18:00:00+03:00,calendar_assumed
TJS,2022-04-11,2022-04-11T18:30:00+03:00,3027,3028,2022-04-09,2022-04-12,5.98801,6.33277,2022-04-11T18:00:00+03:00,calendar_assumed
UZS,2022-04-11,2022-04-11T18:30:00+03:00,3027,3028,2022-04-09,2022-04-12,0.00658746,0.006977679999999999,2022-04-11T18:00:00+03:00,calendar_assumed
